,order_date,order_day_of_week,store,supplier_id,category,product_case_pack,retail_price,replenishment_unit_cost,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity,balance,year,month,day
18120,2018-04-18,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,8,3.99,13.28,15.363636999999999,4,20,4,2,2,0.5,1.5748522652659225,1.6552808988764045,1.7342657342657342
18121,2018-04-18,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1363636363636365,32,1.5,12.48,74.30181800000001,15,200,4,2,2,1.6875,1.5748522652659225,1.6552808988764045,1.7342657342657342
18122,2018-04-18,1.8335139039364392,1.736079176247126,1.8197978002444173,2.973684210526316,24,1.6,12.96,41.362627,10,100,4,1,1,1.166666,1.5748522652659225,1.6552808988764045,1.7342657342657342
18123,2018-04-18,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,24,1.8,13.28,28.96313,10,300,4,1,1,1.25,1.5748522652659225,1.6552808988764045,1.7342657342657342
18124,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,6.6,33.499999,3,12,1,2,2,2.0,1.5748522652659225,1.6552808988764045,1.7342657342657342
18125,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.601526717557252,6,4.95,9.48,25.066667000000002,4,12,1,2,2,1.5,1.5748522652659225,1.6552808988764045,1.7342657342657342
18126,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,10.2525,19.809260000000002,5,12,1,2,2,0.333333,1.5748522652659225,1.6552808988764045,1.7342657342657342
18127,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3821138211382116,6,4.95,10.2525,19.708333,5,12,1,2,2,1.666666,1.5748522652659225,1.6552808988764045,1.7342657342657342
18128,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.601526717557252,6,4.95,9.726,19.783333,4,12,1,2,2,1.333333,1.5748522652659225,1.6552808988764045,1.7342657342657342
18129,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,1.7796101949025487,4,6.1,11.115,8.033333,4,12,1,2,2,2.0,1.5748522652659225,1.6552808988764045,1.7342657342657342
18130,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,1.7796101949025487,4,6.1,11.115,14.496297,6,18,1,3,3,3.0,1.5748522652659225,1.6552808988764045,1.7342657342657342
18131,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,6.393,28.200001,4,12,1,1,1,3.5,1.5748522652659225,1.6552808988764045,1.7342657342657342
18132,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,6.502999999999999,26.1,4,12,1,2,2,2.25,1.5748522652659225,1.6552808988764045,1.7342657342657342
18133,2018-04-18,1.8335139039364392,1.736079176247126,2.2366281557552417,2.3254901960784315,8,2.95,7.815,23.083334,4,12,1,2,2,1.25,1.5748522652659225,1.6552808988764045,1.7342657342657342
18134,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,2.601526717557252,6,4.95,9.36,15.224998999999999,4,12,3,1,2,3.166666,1.5748522652659225,1.6552808988764045,2.0292164674634794
18135,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.85,7.68,21.146297,4,12,3,2,2,3.0,1.5748522652659225,1.6552808988764045,2.0292164674634794
18136,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,2.3639494833524686,6,4.85,9.12,32.133333,6,20,3,3,3,3.833333,1.5748522652659225,1.6552808988764045,2.0292164674634794
18137,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,8.24,36.083333,4,20,3,2,2,4.0,1.5748522652659225,1.6552808988764045,2.0292164674634794
18138,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.8,15.7,24.966666,8,20,3,1,1,3.2,1.5748522652659225,1.6552808988764045,2.0292164674634794
18139,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,9.36,19.221111999999998,6,18,3,1,2,2.25,1.5748522652659225,1.6552808988764045,2.0292164674634794
18140,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,2.819105691056911,1,1.5,0.56,3.3,6,12,3,3,3,7.0,1.5748522652659225,1.6552808988764045,2.0292164674634794
18141,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,1.1036106750392465,6,2.95,6.9,5.2,4,16,3,1,1,1.333333,1.5748522652659225,1.6552808988764045,2.0292164674634794
18142,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.46,17.416667,4,12,3,1,1,3.0,1.5748522652659225,1.6552808988764045,2.0292164674634794
18143,2018-04-19,1.755433207765865,1.736079176247126,1.5733957219251338,1.1036106750392465,8,1.95,5.84,2.566667,4,18,3,1,1,0.625,1.5748522652659225,1.6552808988764045,2.0292164674634794
18144,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,8.24,34.866665999999995,4,20,3,3,3,2.75,1.5748522652659225,1.6552808988764045,2.2742138364779874
18145,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,2.3639494833524686,6,4.85,9.12,29.683332,6,20,3,1,2,5.0,1.5748522652659225,1.6552808988764045,2.2742138364779874
18146,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.95,18.0,3.6,6,12,3,1,1,0.8,1.5748522652659225,1.6552808988764045,2.2742138364779874
18147,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.5092783505154639,6,2.4,3.78,4.4,4,20,3,1,1,0.833333,1.5748522652659225,1.6552808988764045,2.2742138364779874
18148,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.84,6.2,4,12,3,1,2,0.75,1.5748522652659225,1.6552808988764045,2.2742138364779874
18149,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.84,6.1,4,12,3,1,1,1.125,1.5748522652659225,1.6552808988764045,2.2742138364779874
18150,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1030701754385965,6,2.8,7.02,1.0,4,12,3,1,2,0.666666,1.5748522652659225,1.6552808988764045,2.2742138364779874
18151,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1036106750392465,8,3.8,11.6,2.8,4,30,3,1,1,0.75,1.5748522652659225,1.6552808988764045,2.2742138364779874
18152,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,2.3639494833524686,6,4.85,10.56,22.967129,6,18,3,1,3,4.166666,1.5748522652659225,1.6552808988764045,2.2742138364779874
18153,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.0072463768115942,12,4.5,8.22,0.0,4,12,3,1,1,0.0,1.5748522652659225,1.6552808988764045,2.2742138364779874
18154,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.95,21.7,3.8,6,30,3,1,1,0.4,1.5748522652659225,1.6552808988764045,2.2742138364779874
18155,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1030701754385965,4,2.6,4.32,3.1,4,12,3,1,2,1.75,1.5748522652659225,1.6552808988764045,2.2742138364779874
18156,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,10,3.8,16.975,3.2,8,18,3,1,4,0.7,1.5748522652659225,1.6552808988764045,2.2742138364779874
18157,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.1036106750392465,6,2.95,6.9,3.1,4,16,3,1,1,1.0,1.5748522652659225,1.6552808988764045,2.2742138364779874
18158,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.46,6.6,3,12,3,1,1,1.5,1.5748522652659225,1.6552808988764045,2.2742138364779874
18159,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.7796101949025487,4,5.95,9.12,10.25,4,12,3,2,2,1.75,1.5748522652659225,1.6552808988764045,2.2742138364779874
18160,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,2.819105691056911,1,1.5,0.56,3.7,3,12,3,6,6,1.0,1.5748522652659225,1.6552808988764045,2.2742138364779874
18161,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,2.819105691056911,1,1.5,0.56,2.8,6,12,3,3,12,6.0,1.5748522652659225,1.6552808988764045,2.2742138364779874
18162,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.85,7.68,11.6,4,12,3,2,2,1.333333,1.5748522652659225,1.6552808988764045,2.2742138364779874
18163,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.2620232172470978,3,2.95,3.45,6.2,6,30,3,1,3,3.333333,1.5748522652659225,1.6552808988764045,2.2742138364779874
18164,2018-04-22,1.522090852520224,1.736079176247126,1.5733957219251338,1.0740740740740742,6,2.5,7.08,2.5,4,20,3,1,2,0.833333,1.5748522652659225,1.6552808988764045,2.2742138364779874
18165,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,10,3.5,13.9,9.807738,4,20,2,1,1,1.1,1.5748522652659225,1.6552808988764045,1.6915077989601386
18166,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1039697542533082,8,2.95,11.84,7.9,4,12,2,1,1,1.375,1.5748522652659225,1.6552808988764045,1.6915077989601386
18167,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.5092783505154639,6,2.4,3.78,5.3,4,20,2,1,1,1.166666,1.5748522652659225,1.6552808988764045,1.6915077989601386
18168,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,2.601526717557252,6,4.95,9.36,16.162963,4,12,2,1,1,2.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18169,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,2.3639494833524686,6,4.85,9.12,33.283333,6,20,2,2,2,4.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18170,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,8.24,37.933333000000005,4,20,2,1,1,4.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18171,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.85,7.68,20.653704,4,12,2,2,2,2.833333,1.5748522652659225,1.6552808988764045,1.6915077989601386
18172,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.22,9.0,4,12,2,1,1,1.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18173,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,2.3639494833524686,6,4.85,10.56,26.25,6,18,2,1,1,5.0,1.5748522652659225,1.6552808988764045,1.6915077989601386
18174,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.0441176470588236,8,2.8,6.48,7.211111,3,12,2,1,1,0.375,1.5748522652659225,1.6552808988764045,1.6915077989601386
18175,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,2.3254901960784315,8,3.95,9.36,20.921112,6,18,2,2,2,1.75,1.5748522652659225,1.6552808988764045,1.6915077989601386
18176,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.935309973045822,6,3.85,7.68,14.2,4,12,2,1,2,2.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18177,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,6,3.5,9.78,2.1,6,12,2,1,1,0.833333,1.5748522652659225,1.6552808988764045,1.6915077989601386
18178,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,6,2.5,6.06,3.9,6,12,2,1,1,1.166666,1.5748522652659225,1.6552808988764045,1.6915077989601386
18179,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.7796101949025487,4,5.95,9.12,10.733333,4,12,2,1,2,2.75,1.5748522652659225,1.6552808988764045,1.6915077989601386
18180,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.46,8.1,3,12,2,1,1,1.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18181,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.4682080924855492,6,4.95,11.46,16.816667000000002,4,12,2,2,2,2.166666,1.5748522652659225,1.6552808988764045,1.6915077989601386
18182,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1030701754385965,4,2.6,4.32,2.0,4,8,2,1,2,0.5,1.5748522652659225,1.6552808988764045,1.6915077989601386
18183,2018-04-24,1.8500421229991575,1.736079176247126,1.5733957219251338,1.1036106750392465,10,2.75,8.5,6.42,4,40,2,1,1,0.8,1.5748522652659225,1.6552808988764045,1.6915077989601386
18184,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,12,2.8,12.12,10.2,6,50,5,1,1,0.833333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18185,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,6,3.1,6.72,15.027273000000001,8,60,5,2,2,2.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18186,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,12,2.75,13.8,6.2,8,60,5,1,1,1.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18187,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,3.0350877192982457,6,3.6,9.66,20.563636,15,30,5,3,3,3.0,1.5748522652659225,1.6552808988764045,1.7926988265971318
18188,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2073170731707317,18,1.75,13.68,7.0,6,30,5,1,1,0.666666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18189,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.973684210526316,24,1.5,12.16,8.6,15,60,5,1,1,0.916666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18190,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.4,9,2.95,11.79,20.440908,8,20,5,1,1,2.444444,1.5748522652659225,1.6552808988764045,1.7926988265971318
18191,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,1.3,10.32,219.272729,80,120,5,2,4,11.125,1.5748522652659225,1.6552808988764045,1.7926988265971318
18192,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,12,1.8,6.96,77.325757,60,120,5,4,10,7.25,1.5748522652659225,1.6552808988764045,1.7926988265971318
18193,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,24,1.5,12.24,37.466594,12,48,5,1,1,1.458333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18194,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1888888888888889,12,2.95,13.68,13.645454999999998,4,50,5,1,1,1.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18195,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,12,2.2,9.6,62.527275,20,60,5,3,3,4.666666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18196,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,30,2.6,20.7,4.8,6,30,5,1,1,0.333333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18197,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,6,2.6,4.14,15.738180999999999,6,40,5,4,4,0.0,1.5748522652659225,1.6552808988764045,1.7926988265971318
18198,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,12,2.8,12.12,4.6,10,100,5,1,1,0.833333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18199,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,6,3.5,9.06,5.4,4,30,5,1,1,1.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18200,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,3.7628865979381443,24,0.9,3.4,177.09899199999998,100,250,5,2,5,10.041666000000001,1.5748522652659225,1.6552808988764045,1.7926988265971318
18201,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,3.0350877192982457,12,2.2,9.48,36.083334,30,60,5,2,2,4.3333330000000005,1.5748522652659225,1.6552808988764045,1.7926988265971318
18202,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,6,2.7,5.82,16.186364,12,60,5,3,3,2.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18203,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,12,1.6,6.24,163.94545300000001,60,120,5,5,10,13.75,1.5748522652659225,1.6552808988764045,1.7926988265971318
18204,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,12,2.2,11.04,56.854041,40,300,5,3,3,5.0833330000000005,1.5748522652659225,1.6552808988764045,1.7926988265971318
18205,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,12,2.8,11.64,24.45909,10,200,5,1,1,2.083333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18206,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.656050955414013,12,2.2,9.48,131.41212,80,160,5,7,7,11.0,1.5748522652659225,1.6552808988764045,1.7926988265971318
18207,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,6,1.5,2.9,73.261617,25,60,5,8,12,9.0,1.5748522652659225,1.6552808988764045,1.7926988265971318
18208,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1012658227848102,18,2.5,16.56,23.281819,8,60,5,1,1,1.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18209,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.055263157894737,12,2.99,9.48,5.6,6,50,5,1,1,0.833333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18210,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1888888888888889,10,4.1,16.6,7.5454550000000005,8,50,5,1,1,1.4,1.5748522652659225,1.6552808988764045,1.7926988265971318
18211,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,30,1.4,11.4,6.8,8,100,5,1,1,0.46666599999999997,1.5748522652659225,1.6552808988764045,1.7926988265971318
18212,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,30,1.4,11.4,15.8,10,100,5,1,1,0.733333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18213,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,30,1.5,11.4,5.6,10,100,5,1,1,0.46666599999999997,1.5748522652659225,1.6552808988764045,1.7926988265971318
18214,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,20,1.5,8.6,5.2,8,100,5,1,1,0.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18215,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,16,1.95,11.36,3.2,8,120,5,1,1,0.6875,1.5748522652659225,1.6552808988764045,1.7926988265971318
18216,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,32,1.2,12.48,75.251948,8,70,5,2,2,1.46875,1.5748522652659225,1.6552808988764045,1.7926988265971318
18217,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,6,2.7,5.82,11.803637,12,60,5,2,2,2.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18218,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,24,1.5,9.12,88.68262800000001,25,60,5,3,3,0.25,1.5748522652659225,1.6552808988764045,1.7926988265971318
18219,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0129310344827587,40,1.5,14.8,12.2,6,100,5,1,1,0.425,1.5748522652659225,1.6552808988764045,1.7926988265971318
18220,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1612903225806452,24,3.5,32.64,12.563637,5,60,5,1,1,0.583333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18221,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.4,24,1.7,12.24,14.39091,0,1,5,1,1,0.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18222,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.5060728744939271,20,2.8,19.0,24.299856,10,60,5,1,1,1.6,1.5748522652659225,1.6552808988764045,1.7926988265971318
18223,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2475247524752475,12,3.2,19.68,18.8,10,60,5,1,1,2.25,1.5748522652659225,1.6552808988764045,1.7926988265971318
18224,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2475247524752475,12,3.0,16.32,21.927273,15,60,5,3,3,0.583333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18225,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,7,3.8,12.53,7.0,5,20,5,1,1,1.4285709999999998,1.5748522652659225,1.6552808988764045,1.7926988265971318
18226,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,5.3640081799591,24,1.1,7.76,42.679004,15,60,5,1,1,1.791666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18227,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.44,19,3.7,32.87,28.654934,8,60,5,1,1,1.6842099999999998,1.5748522652659225,1.6552808988764045,1.7926988265971318
18228,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,12,2.8,11.88,9.0,8,20,5,1,1,1.333333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18229,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,12,2.8,11.88,13.118181,8,20,5,2,2,0.416666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18230,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,6,2.6,6.0,16.345454,12,80,5,4,4,1.333333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18231,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2727493876845655,72,1.5,56.16,16.769697,12,24,5,1,1,0.069444,1.5748522652659225,1.6552808988764045,1.7926988265971318
18232,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,13,4.85,29.12,5.6,6,20,5,1,1,0.846153,1.5748522652659225,1.6552808988764045,1.7926988265971318
18233,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,6,2.9,7.26,24.914545999999998,6,30,5,4,4,1.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18234,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.2980769230769231,12,2.3,10.8,9.8,10,50,5,2,2,0.416666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18235,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1036106750392465,12,3.5,15.72,13.6,10,30,5,2,2,0.083333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18236,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.1217038539553754,12,2.4,12.0,23.107014000000003,20,60,5,1,1,3.333333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18237,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.3504043126684635,6,3.9,11.34,7.4,6,30,5,2,2,0.333333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18238,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,24,3.6,31.44,27.997978999999997,8,50,5,1,1,1.125,1.5748522652659225,1.6552808988764045,1.7926988265971318
18239,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.653361344537815,6,3.1,8.28,9.4,6,80,5,2,2,0.666666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18240,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,24,2.2,20.1,17.854546,15,60,5,1,1,0.666666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18241,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.6844919786096257,6,3.1,7.74,7.8,6,30,5,1,2,1.833333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18242,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,24,1.8,13.28,41.566307,10,300,5,2,2,0.916666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18243,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.973684210526316,24,1.6,12.96,42.858081,10,100,5,2,2,1.0,1.5748522652659225,1.6552808988764045,1.7926988265971318
18244,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8,24,2.0,14.84,14.236364000000002,15,60,5,1,1,1.208333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18245,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0380952380952382,12,3.5,15.0,5.0,4,20,5,1,1,0.5,1.5748522652659225,1.6552808988764045,1.7926988265971318
18246,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1363636363636365,32,1.5,12.48,76.70060600000001,15,200,5,1,1,2.46875,1.5748522652659225,1.6552808988764045,1.7926988265971318
18247,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.158371040723982,32,1.5,12.235,89.285412,10,100,5,4,4,-0.53125,1.5748522652659225,1.6552808988764045,1.7926988265971318
18248,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.1144578313253013,8,3.99,13.28,14.763637,4,20,5,1,1,2.25,1.5748522652659225,1.6552808988764045,1.7926988265971318
18249,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0595744680851065,14,5.95,49.14,11.197403,8,60,5,1,1,1.071428,1.5748522652659225,1.6552808988764045,1.7926988265971318
18250,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.8196078431372549,6,1.95,4.38,14.763637,8,40,5,2,2,2.666666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18251,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0,20,2.95,29.4,3.0,8,60,5,1,1,0.4,1.5748522652659225,1.6552808988764045,1.7926988265971318
18252,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.3504043126684635,6,3.9,11.94,7.8,8,60,5,2,2,1.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
18253,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,2.9513513513513514,6,2.2,3.91,55.539393999999994,30,500,5,3,3,12.166666000000001,1.5748522652659225,1.6552808988764045,1.7926988265971318
18254,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.0380952380952382,24,2.2,18.24,10.0,8,30,5,1,1,0.583333,1.5748522652659225,1.6552808988764045,1.7926988265971318
18255,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.3504043126684635,12,2.1,11.04,8.4,8,60,5,1,1,1.25,1.5748522652659225,1.6552808988764045,1.7926988265971318
18256,2018-04-25,1.8335139039364392,1.736079176247126,1.8197978002444173,1.7983193277310925,24,3.7,38.64,51.889394,25,200,5,2,4,2.166666,1.5748522652659225,1.6552808988764045,1.7926988265971318
