id,order_date,order_day_of_week,store,supplier_id,product_id,category,on_order_quantity,on_hand_quantity,product_case_pack,retail_price,replenishment_unit_cost,forecast_start_date,forecast_end_date,Ao_Forecast_Quantity,Minimum_Order_Quantity,Maximum_Order_Quantity,lead_time,suggested_order_quantity,actual_order_quantity
331,1/28/2017,Saturday,s1,40,82089,c884,0,3.291666,24,0.8,3.44,1/28/2017,2/7/2017,74,50,300,3,2,2
332,1/28/2017,Saturday,s1,40,121451,c889,0,0.633333,30,1.6,16,1/28/2017,2/7/2017,13.4,12,60,3,1,1
333,1/28/2017,Saturday,s1,40,126424,c649,0,0.45,20,1.95,18.4,1/28/2017,2/7/2017,6.4,3,30,3,1,1
334,1/28/2017,Saturday,s1,40,29889,c601,0,0,24,1.35,13.92,1/28/2017,2/7/2017,32,10,30,3,2,1
335,1/30/2017,Monday,s1,50,109253,c771,0,5,1,1.5,0.6,1/30/2017,2/5/2017,3.45,2,40,2,1,2
336,1/30/2017,Monday,s1,50,25308,c760,0,0.7,10,2.4,6,1/30/2017,2/5/2017,5.6,4,60,2,1,1
337,1/30/2017,Monday,s1,50,58824,c793,0,2,6,4.85,9.18,1/30/2017,2/5/2017,13.5,3,200,2,1,1
338,1/30/2017,Monday,s1,50,127105,c767,0,0.625,8,3.5,12.16,1/30/2017,2/5/2017,3.35,2,15,2,1,1
339,1/30/2017,Monday,s1,50,126490,c672,0,0,4,2.8,4.08,1/30/2017,2/5/2017,1.75,3,20,2,2,1
340,1/30/2017,Monday,s1,50,136361,c672,0,0.666666,6,2.75,6.84,1/30/2017,2/5/2017,2,3,20,2,1,1
341,1/31/2017,Tuesday,s1,90,134142,c1037,0,1,1,19.9,7.58,1/31/2017,2/11/2017,0.3,3,6,2,3,3
342,1/31/2017,Tuesday,s1,90,134134,c1037,0,0.6,5,14.99,25.15,1/31/2017,2/11/2017,0.3,3,6,2,1,1
343,1/31/2017,Tuesday,s1,90,134146,c1037,0,0.8,5,9.9,10.9,1/31/2017,2/11/2017,1.4,3,6,2,1,1
344,1/31/2017,Tuesday,s1,90,136422,c1037,0,0.6,5,9.9,18.2,1/31/2017,2/11/2017,1.1,3,6,2,1,1
345,1/31/2017,Tuesday,s1,90,96196,c1037,0,0.8,5,14.9,35.15,1/31/2017,2/11/2017,1.3,3,6,2,1,1
346,1/31/2017,Tuesday,s1,90,134179,c1037,0,1,1,35.9,18.78,1/31/2017,2/11/2017,0.3,1,1,2,1,1
347,1/31/2017,Tuesday,s1,30,127297,c790,0,0,8,2.95,6.93,1/31/2017,2/4/2017,7,2,200,1,2,2
348,1/31/2017,Tuesday,s1,30,86785,c781,0,0,4,6.95,9.965,1/31/2017,2/4/2017,5.1,2,30,1,2,2
349,1/31/2017,Tuesday,s1,30,113126,c781,0,1.75,4,4.95,7.3481,1/31/2017,2/4/2017,5.75,4,30,1,1,1
350,1/31/2017,Tuesday,s1,30,90556,c2052,0,0,4,6.1,10.98,1/31/2017,2/4/2017,2.5,2,100,1,2,1
351,2/1/2017,Wednesday,s1,50,58827,c786,0,1,6,3.75,7.74,2/1/2017,2/8/2017,11.25,1,50,2,2,2
352,2/1/2017,Wednesday,s1,50,40917,c896,0,0.625,8,2.95,11.28,2/1/2017,2/8/2017,5.25,2,20,2,1,1
353,2/1/2017,Wednesday,s1,50,100922,c767,0,1,8,2.95,11.52,2/1/2017,2/8/2017,7.25,2,50,2,1,1
354,2/1/2017,Wednesday,s1,50,112932,c770,0,0.6,10,3.5,15.2,2/1/2017,2/8/2017,3.5,3,20,2,1,1
355,2/1/2017,Wednesday,s1,50,1050,c767,0,0.583333,12,2.95,18.36,2/1/2017,2/8/2017,5.65,2,30,2,1,1
356,2/1/2017,Wednesday,s1,50,24629,c760,0,1,6,2.4,3.6,2/1/2017,2/8/2017,6.1,2,50,2,1,1
357,2/1/2017,Wednesday,s1,50,126490,c672,1,0,4,2.8,4.08,2/1/2017,2/8/2017,1.75,3,20,2,1,1
358,2/1/2017,Wednesday,s1,50,25312,c767,0,0.166666,12,2.5,14.88,2/1/2017,2/8/2017,1.4,2,20,2,1,1
359,2/1/2017,Wednesday,s1,50,136081,c672,0,0.5,4,2.8,4.56,2/1/2017,2/8/2017,1.9,2,12,2,1,1
360,2/1/2017,Wednesday,s1,50,126483,c2052,0,1,4,4.95,8.24,2/1/2017,2/8/2017,3.25,2,20,2,1,1
361,2/1/2017,Wednesday,s1,50,126482,c2052,0,1,4,4.95,8.24,2/1/2017,2/8/2017,5.6,2,25,2,1,1
362,2/1/2017,Wednesday,s1,50,126489,c672,0,0.75,4,2.8,4.08,2/1/2017,2/8/2017,1.35,3,20,2,1,1
363,2/1/2017,Wednesday,s1,50,114881,c771,0,0.166666,6,1.7,3.96,2/1/2017,2/8/2017,2.75,1,12,2,1,1
364,2/1/2017,Wednesday,s1,50,115966,c896,0,1.333333,6,2.5,6.3,2/1/2017,2/8/2017,6,5,40,2,1,1
365,2/1/2017,Wednesday,s1,50,100914,c770,0,1,6,3.5,9.78,2/1/2017,2/8/2017,3.8,3,50,2,1,1
366,2/1/2017,Wednesday,s1,50,58824,c793,1,1.666666,6,4.85,9.18,2/1/2017,2/8/2017,18.85,3,200,2,1,1
367,2/1/2017,Wednesday,s1,50,109254,c771,0,5,1,1.5,0.57,2/1/2017,2/8/2017,3.8,2,40,2,1,1
368,2/1/2017,Wednesday,s1,50,66521,c793,0,0.833333,6,4.85,9.18,2/1/2017,2/8/2017,8.4,1,100,2,1,1
369,2/1/2017,Wednesday,s1,50,100961,c762,0,0.3,10,3.5,14.8,2/1/2017,2/8/2017,6.7,2,30,2,1,1
370,2/3/2017,Friday,s1,50,32945,c793,0,1.666666,6,4.85,9.24,2/3/2017,2/10/2017,11,1,100,3,1,2
371,2/3/2017,Friday,s1,50,66521,c793,1,0,6,4.85,9.18,2/3/2017,2/10/2017,9.3,1,100,3,1,1
372,2/3/2017,Friday,s1,50,82349,c794,0,1,6,4.95,11.34,2/3/2017,2/10/2017,6.65,1,6,3,1,1
373,2/3/2017,Friday,s1,50,109254,c771,1,-1,1,1.5,0.57,2/3/2017,2/10/2017,3.65,2,40,3,5,5
374,2/3/2017,Friday,s1,50,58824,c793,1,0.833333,6,4.85,9.18,2/3/2017,2/10/2017,17,3,200,3,1,1
375,2/3/2017,Friday,s1,50,45864,c770,0,0.833333,6,2.95,6.54,2/3/2017,2/10/2017,5.2,2,30,3,1,1
376,2/3/2017,Friday,s1,50,114894,c762,0,0,10,3.5,15.5,2/3/2017,2/10/2017,0.95,2,30,3,1,1
377,2/3/2017,Friday,s1,50,126489,c672,1,0,4,2.8,4.08,2/3/2017,2/10/2017,2.35,3,20,3,1,1
378,2/3/2017,Friday,s1,50,127110,c760,0,1,6,2.95,6.24,2/3/2017,2/10/2017,4.7,2,50,3,1,1
379,2/3/2017,Friday,s1,50,39422,c773,0,0.833333,6,2.3,6.9,2/3/2017,2/10/2017,3.35,2,60,3,1,1
380,2/3/2017,Friday,s1,50,136362,c672,0,1,6,2.95,7.98,2/3/2017,2/10/2017,4.5,2,12,3,1,1
381,2/4/2017,Saturday,s1,30,62068,c781,0,2.25,4,5.95,8.168,2/4/2017,2/9/2017,9.4,2,30,3,1,1
382,2/4/2017,Saturday,s1,30,90556,c2052,0,0.75,4,6.1,10.98,2/4/2017,2/9/2017,6.5,2,100,3,2,1
383,2/4/2017,Saturday,s1,30,113126,c781,0,1.75,4,4.95,7.3481,2/4/2017,2/9/2017,9.15,4,30,3,2,1
384,2/4/2017,Saturday,s1,30,100983,c2052,0,0.5,4,6.1,10.98,2/4/2017,2/9/2017,4.1,2,100,3,2,1
385,2/4/2017,Saturday,s1,30,90552,c790,0,0.75,8,2.95,6.705,2/4/2017,2/9/2017,6,2,200,3,1,1
386,2/4/2017,Saturday,s1,30,136085,c791,0,1,6,4.95,9.936,2/4/2017,2/9/2017,6.5,3,100,3,1,1
387,2/4/2017,Saturday,s1,40,1012,c893,0,1.25,12,3.2,16.92,2/4/2017,2/14/2017,3.7,12,40,2,1,1
388,2/4/2017,Saturday,s1,40,135909,c895,0,0.333333,6,3.95,12.24,2/4/2017,2/14/2017,5,0,1,2,1,1
389,2/4/2017,Saturday,s1,40,135905,c902,0,-0.083333,24,1.5,12.72,2/4/2017,2/14/2017,4.9,12,100,2,1,1
390,2/4/2017,Saturday,s1,40,129146,c901,0,4.5,6,3.5,9.78,2/4/2017,2/14/2017,8.7,20,60,2,1,1
391,2/4/2017,Saturday,s1,40,135903,c901,0,4.083333,24,1.5,11.76,2/4/2017,2/14/2017,41,72,500,2,1,1
392,2/4/2017,Saturday,s1,40,135900,c906,0,0.708333,24,1.95,13.14,2/4/2017,2/14/2017,6.4,12,50,2,1,1
393,2/4/2017,Saturday,s1,40,138437,c646,0,0.25,8,3.1,8.72,2/4/2017,2/14/2017,2.2,0,1,2,1,1
394,2/4/2017,Saturday,s1,40,958,c885,0,2,24,1.2,10.32,2/4/2017,2/14/2017,28,24,400,2,1,1
395,2/4/2017,Saturday,s1,40,45113,c603,0,0.3,10,3.3,12.8,2/4/2017,2/14/2017,1.4,3,20,2,1,1
396,2/4/2017,Saturday,s1,40,957,c885,0,3.25,12,1.9,7.32,2/4/2017,2/14/2017,15.7,24,600,2,1,3
397,2/4/2017,Saturday,s1,40,102596,c906,0,0.666666,6,2.5,4.02,2/4/2017,2/14/2017,3.8,2,50,2,1,1
398,2/4/2017,Saturday,s1,40,597,c608,0,0.333333,12,2.75,11.76,2/4/2017,2/14/2017,7.4,3,20,2,1,1
399,2/4/2017,Saturday,s1,40,68696,c1843,0,0.4,30,1.5,18.9,2/4/2017,2/14/2017,15.7,5,100,2,1,1
400,2/4/2017,Saturday,s1,40,934,c605,0,0.866666,30,1.4,12,2/4/2017,2/14/2017,16.5,20,100,2,1,1
401,2/4/2017,Saturday,s1,40,126426,c650,0,0,16,1.95,14.56,2/4/2017,2/14/2017,0,3,30,2,1,1
402,2/4/2017,Saturday,s1,40,82089,c884,0,3.833333,24,0.8,3.44,2/4/2017,2/14/2017,59,50,300,2,1,1
403,2/4/2017,Saturday,s1,40,26828,c885,0,6,6,1.5,2.61,2/4/2017,2/14/2017,15.2,24,500,2,1,2
404,2/4/2017,Saturday,s1,40,31406,c902,0,3,12,2.2,9.36,2/4/2017,2/14/2017,26.2,24,300,2,2,2
405,2/4/2017,Saturday,s1,40,999,c901,0,5.041666,24,2.2,18.72,2/4/2017,2/14/2017,52,72,800,2,1,1
406,2/4/2017,Saturday,s1,40,1003,c902,0,1.5,12,2.2,9.36,2/4/2017,2/14/2017,9.2,12,150,2,1,1
407,2/4/2017,Saturday,s1,40,112749,c602,0,0.5,24,1.5,10.32,2/4/2017,2/14/2017,6.1,6,12,2,1,1
408,2/4/2017,Saturday,s1,40,39566,c900,0,3.166666,24,2.8,28.08,2/4/2017,2/14/2017,36,50,500,2,1,1
409,2/4/2017,Saturday,s1,40,29909,c661,0,0.416666,12,1.95,4.92,2/4/2017,2/14/2017,19.6,3,20,2,2,2
410,2/4/2017,Saturday,s1,40,45117,c603,0,0.4,10,3.3,12.8,2/4/2017,2/14/2017,1.8,3,20,2,1,1
411,2/4/2017,Saturday,s1,40,25810,c768,0,3,6,1.2,2.78,2/4/2017,2/14/2017,9.3,12,72,2,1,1
412,2/4/2017,Saturday,s1,40,24816,c656,0,0.333333,18,2.5,13.32,2/4/2017,2/14/2017,5.3,3,50,2,1,1
413,2/4/2017,Saturday,s1,40,58185,c657,0,0.8,20,1.2,8,2/4/2017,2/14/2017,14.8,3,51,2,1,1
414,2/4/2017,Saturday,s1,40,758,c657,0,0.866666,15,1.75,9.3,2/4/2017,2/14/2017,12.8,5,60,2,1,1
415,2/4/2017,Saturday,s1,40,63327,c901,0,3.416666,12,2.95,14.52,2/4/2017,2/14/2017,23.6,50,100,2,3,3
416,2/4/2017,Saturday,s1,40,971,c888,0,3.666666,6,2.3,4.23,2/4/2017,2/14/2017,28.2,18,120,2,5,5
417,2/4/2017,Saturday,s1,40,101125,c768,0,2.833333,6,1.95,4.43,2/4/2017,2/14/2017,8.9,12,72,2,1,1
418,2/4/2017,Saturday,s1,40,524,c644,0,0.291666,24,2.95,32.64,2/4/2017,2/14/2017,4.6,4,40,2,1,1
419,2/4/2017,Saturday,s1,40,24851,c894,0,1,6,2.9,6.3,2/4/2017,2/14/2017,9,3,50,2,1,1
420,2/6/2017,Monday,s1,50,32945,c793,2,0.5,6,4.85,9.24,2/6/2017,2/12/2017,17.5,1,100,2,1,1
421,2/6/2017,Monday,s1,50,61625,c896,0,0,8,2.95,11.28,2/6/2017,2/12/2017,5.7,2,20,2,1,1
422,2/6/2017,Monday,s1,50,136354,c770,0,0,24,1.5,7.12,2/6/2017,2/12/2017,2.15,0,1,2,1,1
423,2/6/2017,Monday,s1,50,126482,c2052,0,0.25,4,4.95,8.24,2/6/2017,2/12/2017,5,2,25,2,2,1
424,2/6/2017,Monday,s1,50,100909,c770,0,0,6,2.5,5.94,2/6/2017,2/12/2017,4,3,50,2,1,1
425,2/6/2017,Monday,s1,50,100911,c770,0,0,6,2.5,5.88,2/6/2017,2/12/2017,3.6,1,50,2,1,1
426,2/6/2017,Monday,s1,50,58824,c793,1,0.666666,6,4.85,9.18,2/6/2017,2/12/2017,18.5,3,200,2,2,2
427,2/8/2017,Wednesday,s1,50,25308,c760,0,0.7,10,2.4,6,2/8/2017,2/15/2017,5.6,4,60,2,1,1
428,2/8/2017,Wednesday,s1,50,58827,c786,0,1.5,6,3.75,7.74,2/8/2017,2/15/2017,11.35,1,50,2,1,1
429,2/8/2017,Wednesday,s1,50,32945,c793,1,2,6,4.85,9.24,2/8/2017,2/15/2017,19.5,1,100,2,1,1
430,2/8/2017,Wednesday,s1,50,109253,c771,0,3,1,1.5,0.6,2/8/2017,2/15/2017,3.7,2,40,2,3,3
431,2/8/2017,Wednesday,s1,50,1165,c768,0,1.333333,6,2.8,8.15,2/8/2017,2/15/2017,7.4,6,150,2,1,1
432,2/8/2017,Wednesday,s1,50,24678,c767,0,-0.083333,12,2.6,14.4,2/8/2017,2/15/2017,4.8,2,50,2,1,1
433,2/8/2017,Wednesday,s1,50,66521,c793,0,1.166666,6,4.85,9.18,2/8/2017,2/15/2017,7.3,1,100,2,1,1
434,2/8/2017,Wednesday,s1,50,109254,c771,0,5,1,1.5,0.57,2/8/2017,2/15/2017,3.2,2,40,2,1,1
435,2/8/2017,Wednesday,s1,50,100915,c770,0,0.5,6,3.5,9.78,2/8/2017,2/15/2017,2.9,1,50,2,1,1
436,2/8/2017,Wednesday,s1,50,100909,c770,1,0,6,2.5,5.94,2/8/2017,2/15/2017,5.1,3,50,2,1,1
437,2/8/2017,Wednesday,s1,50,23819,c773,0,0,8,2.1,8.64,2/8/2017,2/15/2017,0.8,2,40,2,1,1
438,2/8/2017,Wednesday,s1,50,126482,c2052,1,0,4,4.95,8.24,2/8/2017,2/15/2017,5.8,2,25,2,1,1
439,2/8/2017,Wednesday,s1,50,127110,c760,0,0.833333,6,2.95,6.24,2/8/2017,2/15/2017,6.85,2,50,2,1,1
440,2/8/2017,Wednesday,s1,50,25312,c767,0,0,12,2.5,14.88,2/8/2017,2/15/2017,0.7,2,20,2,1,1
441,2/9/2017,Thursday,s1,30,136085,c791,0,0.833333,6,4.95,9.936,2/9/2017,2/14/2017,3.5,3,100,1,1,2
442,2/9/2017,Thursday,s1,30,90552,c790,0,1,8,2.95,6.705,2/9/2017,2/14/2017,17.5,2,200,1,2,2
443,2/9/2017,Thursday,s1,30,113126,c781,0,1.25,4,4.95,7.3481,2/9/2017,2/14/2017,5.2,4,30,1,2,2
444,2/10/2017,Friday,s1,10,1170,c800,0,0,30,1.95,16.7508,2/10/2017,2/14/2017,0.3,10,30,1,1,1
445,2/10/2017,Friday,s1,10,1234,c801,0,1.05,20,2.6,21.4032,2/10/2017,2/14/2017,2.8,20,60,1,1,1
446,2/10/2017,Friday,s1,50,28479,c654,0,0.375,16,2.6,16.64,2/10/2017,2/17/2017,5.15,2,48,3,1,1
447,2/10/2017,Friday,s1,50,40916,c896,0,0.25,8,2.95,11.28,2/10/2017,2/17/2017,3.55,2,20,3,1,1
448,2/10/2017,Friday,s1,50,136343,c760,0,0.1,10,4.5,22.7,2/10/2017,2/17/2017,5.25,0,1,3,1,1
449,2/10/2017,Friday,s1,50,45881,c773,0,0,6,2.3,6.54,2/10/2017,2/17/2017,0.55,2,60,3,1,1
450,2/10/2017,Friday,s1,50,115967,c896,0,1.333333,6,2.5,6.48,2/10/2017,2/17/2017,4.25,5,40,3,1,1
451,2/10/2017,Friday,s1,50,115966,c896,0,0.833333,6,2.5,6.3,2/10/2017,2/17/2017,7.65,5,40,3,2,1
452,2/10/2017,Friday,s1,50,121393,c762,0,0.6,10,3.95,20.8,2/10/2017,2/17/2017,5.55,2,20,3,1,1
453,2/10/2017,Friday,s1,50,126483,c2052,0,0,4,4.95,8.24,2/10/2017,2/17/2017,2.4,2,20,3,1,1
454,2/10/2017,Friday,s1,50,100914,c770,0,0.666666,6,3.5,9.78,2/10/2017,2/17/2017,1.5,3,50,3,1,1
455,2/10/2017,Friday,s1,50,24637,c762,0,2.333333,3,2.95,3.24,2/10/2017,2/17/2017,6.2,2,50,3,1,1
456,2/11/2017,Saturday,s1,40,135872,c650,0,0,24,1.2,10.56,2/11/2017,2/21/2017,3.2,2,30,3,1,1
457,2/11/2017,Saturday,s1,40,135870,c646,0,0.5,16,3.5,26.24,2/11/2017,2/21/2017,8.3,3,30,3,1,1
458,2/11/2017,Saturday,s1,40,135903,c901,0,4.166666,24,1.5,11.76,2/11/2017,2/21/2017,35,72,500,3,1,1
459,2/11/2017,Saturday,s1,40,135906,c902,0,1.041666,24,1.5,12.72,2/11/2017,2/21/2017,14.1,12,100,3,1,1
460,2/11/2017,Saturday,s1,40,967,c888,0,1.033333,30,2.2,13.75,2/11/2017,2/21/2017,19.2,12,50,3,1,1
461,2/11/2017,Saturday,s1,40,1008,c893,0,3.166666,12,2.2,9.48,2/11/2017,2/21/2017,19.2,24,100,3,1,1
462,2/11/2017,Saturday,s1,40,24738,c646,0,0.583333,12,2.2,8.4,2/11/2017,2/21/2017,6.2,3,30,3,1,1
463,2/11/2017,Saturday,s1,40,45085,c655,0,0.625,8,3.95,12.32,2/11/2017,2/21/2017,4.1,2,10,3,1,1
464,2/11/2017,Saturday,s1,40,530,c644,0,0.611111,18,3.3,23.58,2/11/2017,2/21/2017,6.3,7,40,3,1,1
465,2/11/2017,Saturday,s1,40,102618,c656,0,0.375,24,1.5,11.52,2/11/2017,2/21/2017,8.6,2,30,3,1,1
466,2/11/2017,Saturday,s1,40,40307,c646,0,0.916666,24,2.95,33.36,2/11/2017,2/21/2017,12.9,10,80,3,1,1
467,2/11/2017,Saturday,s1,40,24851,c894,0,1.5,6,2.9,6.3,2/11/2017,2/21/2017,7.6,3,50,3,1,1
468,2/11/2017,Saturday,s1,40,960,c885,0,6.333333,6,1.4,2.7,2/11/2017,2/21/2017,14.1,24,500,3,1,1
469,2/11/2017,Saturday,s1,40,101125,c768,0,2.5,6,1.95,4.43,2/11/2017,2/21/2017,12.1,12,72,3,2,2
470,2/11/2017,Saturday,s1,40,971,c888,0,6.166666,6,2.3,4.23,2/11/2017,2/21/2017,20.6,18,120,3,1,1
471,2/11/2017,Saturday,s1,40,43777,c605,0,1.25,20,1.4,8.8,2/11/2017,2/21/2017,18,20,100,3,1,1
472,2/11/2017,Saturday,s1,40,985,c906,0,2.666666,6,3.6,9.48,2/11/2017,2/21/2017,5.9,12,60,3,1,1
473,2/11/2017,Saturday,s1,40,603,c608,0,0.333333,30,2.55,18,2/11/2017,2/21/2017,5.2,5,60,3,1,1
474,2/11/2017,Saturday,s1,40,789,c599,0,0.444444,27,4.2,57.51,2/11/2017,2/21/2017,7.5,5,40,3,1,1
475,2/11/2017,Saturday,s1,40,45011,c894,0,0.666666,24,2.2,20.64,2/11/2017,2/21/2017,12.2,6,50,3,1,1
476,2/11/2017,Saturday,s1,40,25761,c607,0,0.25,20,2.8,27.4,2/11/2017,2/21/2017,3.2,3,40,3,1,1
477,2/11/2017,Saturday,s1,40,44818,c893,0,0.625,24,1.5,12.68,2/11/2017,2/21/2017,6.6,12,100,3,1,1
